"filename","measure","location","sex","age","cause","rei","metric","year","val","upper","lower"
"3","Deaths","Bangladesh","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.00814821243,0.00422811718,-0.01989951842
"3","Deaths","Angola","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.00719246118,0.04637437118,-0.04327561458
"3","Deaths","Central African Republic","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.00410756039,0.03407992959,-0.02804606708
"3","Deaths","Comoros","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.2395601547,0.36136040743,0.16560047367
"3","Deaths","Comoros","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.78015031264,1.52011089494,0.2444051284
"3","Deaths","Equatorial Guinea","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.33238844764,0.47696527514,0.20535881641
"3","Deaths","Equatorial Guinea","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.74848464333,3.3125432597,0.45129792158
"3","Deaths","Congo","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.29517172066,0.40754075971,0.1876705168
"3","Deaths","Congo","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.25325598914,2.39161264965,0.36118924833
"3","Deaths","Democratic Republic of the Congo","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.55176271173,1.15128828935,0.05663668619
"3","Deaths","Burundi","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.29585807894,0.73257585451,0.01398419194
"3","Deaths","Gabon","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.76102422809,3.48474224999,0.19457486948
"3","Deaths","Gabon","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.34846371593,0.46900531712,0.23440337787
"3","Deaths","Angola","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.70281628522,1.59236127752,0.07063272604
"3","Deaths","Burundi","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.10857756182,0.17084265261,0.07080489954
"3","Deaths","Gabon","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.9985209653,3.670155653,0.53696658918
"3","Deaths","Burundi","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.38623878664,0.82501230435,0.11212139491
"3","Deaths","Democratic Republic of the Congo","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.11575706399,0.17634737772,0.06950096857
"3","Deaths","Democratic Republic of the Congo","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.6351197943,1.23173762066,0.1488660806
"3","Deaths","Malawi","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.08716551801,0.1198874674,0.05998672793
"3","Deaths","Eritrea","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.07727278546,0.12158666498,0.04478848649
"3","Deaths","Kenya","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.19604295659,0.25307834749,0.14732982806
"3","Deaths","Malawi","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.22421328887,0.42988492832,0.08289636914
"3","Deaths","Eritrea","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.48721766497,1.05504249945,0.09545379523
"3","Deaths","Kenya","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.71070662463,1.27761286476,0.2164177009
"3","Deaths","Djibouti","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.38552957219,0.59224953154,0.24377200522
"3","Deaths","Djibouti","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.86259362829,1.57081784221,0.35885429508
"3","Deaths","Democratic Republic of the Congo","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.11575706399,0.17634737772,0.06950096857
"3","Deaths","Gabon","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.34846371593,0.46900531712,0.23440337787
"3","Deaths","Burundi","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.10857756182,0.17084265261,0.07080489954
"3","Deaths","Ethiopia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.03725460382,0.05909106996,0.02195013729
"3","Deaths","Mauritius","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.71752238554,0.80259280751,0.63591151434
"3","Deaths","Djibouti","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.5519015334,1.26098486541,0.01902770406
"3","Deaths","Ethiopia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.21163595207,0.45692507738,0.04158263378
"3","Deaths","Mauritius","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.24286436704,3.49400260094,0.87730310777
"3","Deaths","Madagascar","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.08157152234,0.12842288487,0.05223644677
"3","Deaths","Madagascar","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.35723397902,0.75602266691,0.09476049904
"3","Deaths","Equatorial Guinea","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.52475770583,3.12218362431,0.18013722393
"3","Deaths","Congo","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.04149883411,2.25228494458,0.08913843056
"3","Deaths","Comoros","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.59118400752,1.38472467421,0.02671830365
"3","Deaths","Mozambique","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.06386672676,0.08226042114,0.04847562108
"3","Deaths","Mozambique","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.22626080847,0.46671163291,0.06750597422
"3","Deaths","Gabon","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.67536332718,3.32177420502,0.19359740058
"3","Deaths","Djibouti","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.38552957219,0.59224953154,0.24377200522
"3","Deaths","Comoros","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.2395601547,0.36136040743,0.16560047367
"3","Deaths","Central African Republic","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.58609339528,1.22581310943,0.06502971858
"3","Deaths","Ethiopia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.18056951775,0.42181862079,0.00821160032
"3","Deaths","Madagascar","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.28951190398,0.66658427298,0.0192571423
"3","Deaths","Mauritius","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.76240906896,3.19406782574,0.18575513901
"3","Deaths","Equatorial Guinea","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.33238844764,0.47696527514,0.20535881641
"3","Deaths","Congo","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.29517172066,0.40754075971,0.1876705168
"3","Deaths","Comoros","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.2395601547,0.36136040743,0.16560047367
"3","Deaths","Eritrea","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.42120657825,1.00751444853,0.02170585525
"3","Deaths","Kenya","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.55078933756,1.14456348409,0.02812061399
"3","Deaths","Malawi","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.1517705695,0.35882691432,0.006396431
"3","Deaths","Equatorial Guinea","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.33238844764,0.47696527514,0.20535881641
"3","Deaths","Democratic Republic of the Congo","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.54279156007,1.12496227983,0.05840788167
"3","Deaths","Mauritius","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.71752238554,0.80259280751,0.63591151434
"3","Deaths","Ethiopia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.03725460382,0.05909106996,0.02195013729
"3","Deaths","Madagascar","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.08157152234,0.12842288487,0.05223644677
"3","Deaths","Congo","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.29517172066,0.40754075971,0.1876705168
"3","Deaths","Eritrea","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.07727278546,0.12158666498,0.04478848649
"3","Deaths","Kenya","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.19604295659,0.25307834749,0.14732982806
"3","Deaths","Malawi","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.08716551801,0.1198874674,0.05998672793
"3","Deaths","Burundi","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.3085264833,0.74694465538,0.02801690677
"3","Deaths","Equatorial Guinea","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.46926283727,3.04091953103,0.18288736283
"3","Deaths","Djibouti","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.57819772812,1.27713217871,0.05738618289
"3","Deaths","Congo","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.02256212414,2.20364047708,0.09543886456
"3","Deaths","Comoros","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.01065021007,0.07857882279,-0.02979566756
"3","Deaths","Madagascar","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.28917952419,0.64890790077,0.02919134922
"3","Deaths","Eritrea","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.43127423058,1.01706375797,0.03906431731
"3","Deaths","Ethiopia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.18872237382,0.43844657044,0.01632447766
"3","Deaths","Comoros","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.58392259225,1.35767447556,0.05032946517
"3","Deaths","Kenya","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.54284474911,1.11742882093,0.05515239068
"3","Deaths","Democratic Republic of the Congo","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.11575706399,0.17634737772,0.06950096857
"3","Deaths","Congo","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.02629996263,0.12586907752,-0.03287137342
"3","Deaths","Equatorial Guinea","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.09243881736,0.27243131225,-0.01442154274
"3","Deaths","Burundi","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.10857756182,0.17084265261,0.07080489954
"3","Deaths","Gabon","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.34846371593,0.46900531712,0.23440337787
"3","Deaths","Djibouti","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.38552957219,0.59224953154,0.24377200522
"3","Deaths","Kenya","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.19604295659,0.25307834749,0.14732982806
"3","Deaths","Malawi","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.08716551801,0.1198874674,0.05998672793
"3","Deaths","Eritrea","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.07727278546,0.12158666498,0.04478848649
"3","Deaths","Mauritius","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.71752238554,0.80259280751,0.63591151434
"3","Deaths","Mozambique","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.06386672676,0.08226042114,0.04847562108
"3","Deaths","Madagascar","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.08157152234,0.12842288487,0.05223644677
"3","Deaths","Democratic Republic of the Congo","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.01447520574,0.06843832973,-0.01688944109
"3","Deaths","Ethiopia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.03725460382,0.05909106996,0.02195013729
"3","Deaths","Burundi","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.01556761465,0.00236617895,-0.03522465676
"3","Deaths","Gabon","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.13548300711,0.40217020702,-0.01536842122
"3","Deaths","Djibouti","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.03309807744,0.00538280235,-0.07719118176
"3","Deaths","Kenya","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.01043509864,0.07296128197,-0.03016955026
"3","Deaths","Malawi","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.00860244166,0.00731479283,-0.02182792493
"3","Deaths","Mauritius","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.06215468047,0.21379528896,-0.03348183264
"3","Deaths","Mozambique","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.0038238741,0.00963563393,-0.01354222095
"3","Deaths","Eritrea","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.01224973188,0.01327859523,-0.03126388273
"3","Deaths","Madagascar","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.00079753226,0.02976551575,-0.01653401895
"3","Deaths","Ethiopia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.00980806509999999,0.00410168263,-0.02700212338
"4","Deaths","Uganda","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.2445633677,0.33883814486,0.17192298949
"4","Deaths","Uganda","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.00529186706,2.0057982749,0.28219569651
"4","Deaths","Somalia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.0990673815,0.16291146577,0.05341232418
"4","Deaths","Somalia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.33556830055,0.78552767415,0.07732558388
"4","Deaths","Rwanda","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.42453711962,0.62971012,0.29098718441
"4","Deaths","Rwanda","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.76566545646,1.35318849952,0.38040322004
"4","Deaths","Somalia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.25359634323,0.70459247916,0.01156880725
"4","Deaths","Rwanda","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.40852820699,1.0129470432,0.01596287772
"4","Deaths","Uganda","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.80830313045,1.86707017065,0.04270180607
"4","Deaths","Zambia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.27819279229,0.38256620476,0.19431932333
"4","Deaths","United Republic of Tanzania","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.24414839994,0.37567887372,0.16156451458
"4","Deaths","Zambia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.04301721823,1.91898509741,0.33438955293
"4","Deaths","Seychelles","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.88177836054,1.05755698573,0.71291680567
